datetime,open,high,low,close,volume
2025-01-23 09:19:00,76260.23,76276.51,76243.5,76276.51,0
2025-01-23 09:20:00,76272.64,76284.58,76247.19,76284.58,0
2025-01-23 09:21:00,76272.98,76302.77,76260.25,76289.64,0
2025-01-23 09:22:00,76293.12,76322.33,76290.87,76290.87,0
2025-01-23 09:23:00,76290.89,76331.98,76290.89,76331.98,0
2025-01-23 09:24:00,76341.78,76358.35,76318.21,76342.31,0
2025-01-23 09:25:00,76341.7,76341.7,76318.16,76337.77,0
2025-01-23 09:26:00,76338.87,76341.11,76308.66,76308.66,0
2025-01-23 09:27:00,76311.45,76311.45,76286.75,76293.61,0
2025-01-23 09:28:00,76294.72,76294.72,76268.93,76270.16,0
2025-01-23 09:29:00,76275.58,76293.96,76260.34,76263.89,0
2025-01-23 09:30:00,76264.92,76306.5,76259.21,76306.5,0
2025-01-23 09:31:00,76309.05,76321.41,76302.82,76311.83,0
2025-01-23 09:32:00,76310.12,76322.29,76300.65,76308.05,0
2025-01-23 09:33:00,76306.38,76337.28,76305.71,76328.57,0
2025-01-23 09:34:00,76322.16,76331.04,76299.0,76314.06,0
2025-01-23 09:35:00,76314.9,76446.171875,76310.35,76435.76,0
2025-01-23 09:36:00,76435.37,76457.03125,76426.4,76432.93,0
2025-01-23 09:37:00,76430.59,76471.2734375,76427.08,76470.13,0
2025-01-23 09:38:00,76469.64,76488.4296875,76462.99,76484.68,0
2025-01-23 09:39:00,76485.07,76487.53,76473.48,76483.08,0
2025-01-23 09:40:00,76485.64,76524.859375,76485.64,76518.91,0
2025-01-23 09:41:00,76518.92,76527.5234375,76502.33,76513.82,0
2025-01-23 09:42:00,76512.82,76529.0390625,76506.9,76526.58,0
2025-01-23 09:43:00,76525.19,76532.046875,76504.4,76509.24,0
2025-01-23 09:44:00,76509.82,76549.453125,76503.94,76549.29,0
2025-01-23 09:45:00,76541.37,76557.7890625,76519.02,76554.78,0
2025-01-23 09:46:00,76555.19,76555.19,76520.08,76527.37,0
2025-01-23 09:47:00,76530.44,76539.21,76520.78,76537.26,0
2025-01-23 09:48:00,76538.17,76579.0703125,76532.98,76556.38,0
2025-01-23 09:49:00,76556.57,76564.54,76547.18,76564.31,0
2025-01-23 09:50:00,76562.48,76567.94,76551.36,76566.9,0
2025-01-23 09:51:00,76559.89,76582.3515625,76551.31,76551.31,0
2025-01-23 09:52:00,76552.22,76561.61,76545.99,76560.18,0
2025-01-23 09:53:00,76560.32,76591.5,76543.93,76591.5,0
2025-01-23 09:54:00,76589.9,76601.8125,76573.03,76575.78,0
2025-01-23 09:55:00,76579.36,76597.51,76577.21,76584.2,0
2025-01-23 09:56:00,76577.75,76614.79,76577.75,76595.04,0
2025-01-23 09:57:00,76595.42,76598.88,76577.84,76592.71,0
2025-01-23 09:58:00,76591.84,76596.96,76557.11,76564.38,0
2025-01-23 09:59:00,76562.62,76568.3,76530.25,76551.52,0
2025-01-23 10:00:00,76550.56,76562.31,76507.43,76529.23,0
2025-01-23 10:01:00,76530.66,76560.32,76529.93,76560.32,0
2025-01-23 10:02:00,76559.05,76607.98,76554.56,76607.98,0
2025-01-23 10:03:00,76605.82,76605.82,76565.97,76573.45,0
2025-01-23 10:04:00,76574.74,76601.65,76566.32,76601.65,0
2025-01-23 10:05:00,76602.64,76604.92,76584.69,76594.14,0
2025-01-23 10:06:00,76592.74,76601.68,76579.18,76593.53,0
2025-01-23 10:07:00,76591.48,76634.78125,76589.24,76634.78,0
2025-01-23 10:08:00,76632.92,76636.1484375,76605.53,76614.58,0
2025-01-23 10:09:00,76615.54,76615.54,76602.37,76614.04,0
2025-01-23 10:10:00,76613.87,76628.93,76599.73,76627.39,0
2025-01-23 10:11:00,76627.4,76649.7578125,76627.3,76647.53,0
2025-01-23 10:12:00,76648.83,76650.2890625,76604.43,76622.51,0
2025-01-23 10:13:00,76627.94,76629.76,76613.38,76625.26,0
2025-01-23 10:14:00,76625.55,76627.03,76602.42,76607.26,0
2025-01-23 10:15:00,76604.86,76613.22,76594.4,76601.15,0
2025-01-23 10:16:00,76602.83,76628.86,76602.83,76627.5,0
2025-01-23 10:17:00,76628.73,76628.75,76601.34,76628.75,0
2025-01-23 10:18:00,76630.77,76642.29,76615.25,76639.65,0
2025-01-23 10:19:00,76640.71,76640.71,76615.3,76617.98,0
2025-01-23 10:20:00,76613.2,76650.9609375,76613.12,76650.96,0
2025-01-23 10:21:00,76651.42,76659.8671875,76631.59,76636.32,0
2025-01-23 10:22:00,76638.77,76638.77,76623.54,76637.27,0
2025-01-23 10:23:00,76634.6,76646.87,76624.99,76642.24,0
2025-01-23 10:24:00,76646.24,76653.79,76635.07,76652.41,0
2025-01-23 10:25:00,76654.16,76654.19,76630.64,76634.76,0
2025-01-23 10:26:00,76635.67,76644.26,76628.2,76638.67,0
2025-01-23 10:27:00,76642.12,76647.89,76619.73,76637.5,0
2025-01-23 10:28:00,76638.0,76642.57,76627.75,76631.48,0
2025-01-23 10:29:00,76631.46,76657.29,76628.7,76656.81,0
2025-01-23 10:30:00,76658.02,76668.703125,76635.75,76635.75,0
2025-01-23 10:31:00,76638.09,76638.19,76616.59,76629.68,0
2025-01-23 10:32:00,76628.22,76653.51,76616.48,76650.59,0
2025-01-23 10:33:00,76647.96,76662.03,76647.96,76659.75,0
2025-01-23 10:34:00,76658.07,76666.86,76652.96,76666.15,0
2025-01-23 10:35:00,76666.15,76673.23,76656.46,76660.03,0
2025-01-23 10:36:00,76660.03,76669.12,76644.04,76656.71,0
2025-01-23 10:37:00,76657.15,76658.07,76641.39,76644.68,0
2025-01-23 10:38:00,76644.68,76646.78,76618.58,76633.05,0
2025-01-23 10:39:00,76631.65,76635.83,76608.77,76614.33,0
2025-01-23 10:40:00,76614.0,76635.21,76607.79,76632.68,0
2025-01-23 10:41:00,76630.76,76639.5,76624.1,76635.1,0
2025-01-23 10:42:00,76630.86,76644.22,76626.52,76642.96,0
2025-01-23 10:43:00,76641.76,76644.64,76624.23,76639.07,0
2025-01-23 10:44:00,76639.07,76656.51,76638.75,76656.17,0
2025-01-23 10:45:00,76660.18,76669.03,76653.2,76654.2,0
2025-01-23 10:46:00,76651.29,76655.55,76638.23,76644.56,0
2025-01-23 10:47:00,76649.46,76668.18,76649.26,76654.37,0
2025-01-23 10:48:00,76651.53,76662.68,76646.33,76654.32,0
2025-01-23 10:49:00,76654.2,76654.2,76636.65,76639.68,0
2025-01-23 10:50:00,76637.35,76642.1,76611.42,76611.42,0
2025-01-23 10:51:00,76614.91,76617.01,76566.61,76585.29,0
2025-01-23 10:52:00,76585.29,76586.69,76557.76,76557.86,0
2025-01-23 10:53:00,76557.68,76565.7,76546.95,76561.48,0
2025-01-23 10:54:00,76558.09,76558.09,76535.93,76547.35,0
2025-01-23 10:55:00,76547.94,76558.88,76535.8,76554.77,0
2025-01-23 10:56:00,76554.78,76571.72,76550.21,76560.16,0
2025-01-23 10:57:00,76557.21,76575.25,76557.21,76572.72,0
2025-01-23 10:58:00,76565.04,76572.89,76552.79,76572.04,0
2025-01-23 10:59:00,76567.96,76576.57,76567.43,76576.56,0
2025-01-23 11:00:00,76574.78,76582.53,76556.03,76556.03,0
2025-01-23 11:01:00,76558.69,76558.69,76542.16,76558.28,0
2025-01-23 11:02:00,76557.56,76563.55,76539.32,76545.8,0
2025-01-23 11:03:00,76545.51,76558.95,76542.72,76548.99,0
2025-01-23 11:04:00,76546.2,76551.59,76530.24,76540.69,0
2025-01-23 11:05:00,76544.9,76562.42,76537.17,76561.38,0
2025-01-23 11:06:00,76559.44,76578.1,76559.44,76575.53,0
2025-01-23 11:07:00,76575.36,76582.59,76563.89,76577.47,0
2025-01-23 11:08:00,76577.8,76594.06,76576.35,76592.69,0
2025-01-23 11:09:00,76592.42,76624.6,76590.53,76621.5,0
2025-01-23 11:10:00,76622.61,76626.52,76614.47,76624.27,0
2025-01-23 11:11:00,76624.4,76624.4,76606.69,76617.63,0
2025-01-23 11:12:00,76617.31,76619.72,76605.15,76617.14,0
2025-01-23 11:13:00,76616.67,76620.12,76598.49,76598.49,0
2025-01-23 11:14:00,76600.28,76604.11,76589.62,76591.85,0
2025-01-23 11:15:00,76590.75,76601.04,76578.67,76597.64,0
2025-01-23 11:16:00,76592.52,76592.52,76574.54,76575.76,0
2025-01-23 11:17:00,76575.76,76581.94,76567.18,76575.19,0
2025-01-23 11:18:00,76575.46,76586.98,76571.09,76586.98,0
2025-01-23 11:19:00,76586.52,76601.98,76581.58,76598.01,0
2025-01-23 11:20:00,76598.27,76613.19,76587.81,76588.29,0
2025-01-23 11:21:00,76590.84,76595.31,76579.89,76586.56,0
2025-01-23 11:22:00,76586.85,76592.38,76575.59,76591.73,0
2025-01-23 11:23:00,76591.74,76604.62,76588.21,76594.46,0
2025-01-23 11:24:00,76594.05,76602.02,76586.5,76596.43,0
2025-01-23 11:25:00,76596.43,76596.43,76570.04,76575.59,0
2025-01-23 11:26:00,76575.79,76583.14,76565.6,76565.93,0
2025-01-23 11:27:00,76565.93,76582.29,76560.86,76581.58,0
2025-01-23 11:28:00,76575.45,76596.04,76568.95,76585.54,0
2025-01-23 11:29:00,76586.35,76602.52,76586.35,76592.48,0
2025-01-23 11:30:00,76592.48,76628.38,76592.48,76626.07,0
2025-01-23 11:31:00,76626.07,76626.97,76607.65,76620.45,0
2025-01-23 11:32:00,76624.59,76632.03,76620.8,76628.33,0
2025-01-23 11:33:00,76627.97,76628.45,76615.53,76615.89,0
2025-01-23 11:34:00,76616.51,76625.71,76608.46,76619.32,0
2025-01-23 11:35:00,76621.68,76641.58,76613.88,76641.58,0
2025-01-23 11:36:00,76642.27,76647.69,76633.96,76634.9,0
2025-01-23 11:37:00,76634.99,76638.82,76626.23,76633.57,0
2025-01-23 11:38:00,76633.28,76633.28,76620.71,76628.96,0
2025-01-23 11:39:00,76629.03,76637.66,76629.03,76633.4,0
2025-01-23 11:40:00,76630.17,76635.46,76620.31,76634.2,0
2025-01-23 11:41:00,76633.45,76643.35,76619.49,76619.49,0
2025-01-23 11:42:00,76620.34,76626.88,76611.44,76616.35,0
2025-01-23 11:43:00,76616.93,76619.87,76594.38,76599.07,0
2025-01-23 11:44:00,76599.69,76599.69,76571.95,76577.8,0
2025-01-23 11:45:00,76578.65,76596.55,76569.74,76592.31,0
2025-01-23 11:46:00,76588.15,76606.65,76584.44,76599.17,0
2025-01-23 11:47:00,76598.37,76601.99,76588.57,76595.26,0
2025-01-23 11:48:00,76594.23,76611.5,76592.49,76599.18,0
2025-01-23 11:49:00,76598.45,76598.45,76530.08,76530.93,0
2025-01-23 11:50:00,76529.97,76550.38,76529.97,76543.66,0
2025-01-23 11:51:00,76545.02,76563.1,76542.42,76553.93,0
2025-01-23 11:52:00,76553.34,76561.55,76547.5,76554.54,0
2025-01-23 11:53:00,76552.97,76552.97,76535.13,76539.91,0
2025-01-23 11:54:00,76541.71,76547.6,76535.08,76542.9,0
2025-01-23 11:55:00,76543.23,76556.92,76542.65,76556.92,0
2025-01-23 11:56:00,76554.96,76580.76,76554.96,76570.43,0
2025-01-23 11:57:00,76570.02,76588.57,76566.55,76588.57,0
2025-01-23 11:58:00,76588.86,76590.07,76573.58,76583.11,0
2025-01-23 11:59:00,76583.11,76589.06,76572.86,76574.06,0
2025-01-23 12:00:00,76575.25,76580.56,76558.9,76558.9,0
2025-01-23 12:01:00,76558.77,76575.25,76556.65,76567.73,0
2025-01-23 12:02:00,76563.92,76590.31,76561.01,76585.64,0
2025-01-23 12:03:00,76585.55,76585.55,76568.5,76574.76,0
2025-01-23 12:04:00,76576.8,76578.01,76564.51,76564.51,0
2025-01-23 12:05:00,76562.66,76566.36,76554.91,76557.11,0
2025-01-23 12:06:00,76557.46,76579.74,76556.38,76569.91,0
2025-01-23 12:07:00,76570.79,76585.36,76568.0,76585.36,0
2025-01-23 12:08:00,76585.07,76587.04,76572.41,76572.84,0
2025-01-23 12:09:00,76575.73,76580.01,76570.8,76575.63,0
2025-01-23 12:10:00,76573.45,76599.25,76573.45,76597.15,0
2025-01-23 12:11:00,76597.15,76601.3,76588.28,76593.96,0
2025-01-23 12:12:00,76593.96,76594.87,76582.05,76589.18,0
2025-01-23 12:13:00,76590.61,76607.82,76590.1,76606.67,0
2025-01-23 12:14:00,76606.57,76619.29,76605.04,76617.36,0
2025-01-23 12:15:00,76614.89,76615.16,76601.09,76601.09,0
2025-01-23 12:16:00,76601.09,76601.15,76585.35,76588.1,0
2025-01-23 12:17:00,76588.39,76594.69,76579.76,76591.62,0
2025-01-23 12:18:00,76591.75,76625.29,76583.61,76623.91,0
2025-01-23 12:19:00,76625.24,76646.48,76622.34,76646.48,0
2025-01-23 12:20:00,76647.05,76686.9765625,76646.98,76681.14,0
2025-01-23 12:21:00,76677.37,76682.66,76673.05,76680.21,0
2025-01-23 12:22:00,76679.92,76683.94,76672.39,76676.46,0
2025-01-23 12:23:00,76676.05,76680.33,76671.16,76674.62,0
2025-01-23 12:24:00,76675.45,76681.34,76669.48,76679.71,0
2025-01-23 12:25:00,76679.71,76684.18,76663.46,76667.45,0
2025-01-23 12:26:00,76665.46,76667.2,76645.74,76651.69,0
2025-01-23 12:27:00,76652.81,76690.40625,76648.81,76681.33,0
2025-01-23 12:28:00,76681.17,76682.61,76672.41,76679.48,0
2025-01-23 12:29:00,76677.49,76679.73,76669.95,76675.44,0
2025-01-23 12:30:00,76676.98,76705.7734375,76676.98,76703.49,0
2025-01-23 12:31:00,76706.33,76715.5625,76702.63,76713.09,0
2025-01-23 12:32:00,76712.5,76729.4765625,76712.5,76715.96,0
2025-01-23 12:33:00,76716.68,76743.5390625,76716.19,76729.13,0
2025-01-23 12:34:00,76731.04,76734.31,76723.61,76726.49,0
2025-01-23 12:35:00,76729.4,76730.0,76713.23,76716.56,0
2025-01-23 12:36:00,76719.28,76723.78,76711.53,76719.32,0
2025-01-23 12:37:00,76719.81,76723.57,76703.21,76719.0,0
2025-01-23 12:38:00,76719.08,76724.38,76714.67,76717.77,0
2025-01-23 12:39:00,76718.06,76723.32,76714.01,76715.17,0
2025-01-23 12:40:00,76713.95,76719.51,76699.28,76700.55,0
2025-01-23 12:41:00,76704.14,76709.25,76693.81,76696.68,0
2025-01-23 12:42:00,76696.56,76706.04,76689.43,76703.87,0
2025-01-23 12:43:00,76703.39,76705.69,76682.7,76684.21,0
2025-01-23 12:44:00,76681.01,76684.15,76675.28,76678.68,0
2025-01-23 12:45:00,76675.42,76678.63,76669.83,76676.73,0
2025-01-23 12:46:00,76676.73,76680.56,76673.33,76676.27,0
2025-01-23 12:47:00,76676.04,76676.63,76665.95,76667.98,0
2025-01-23 12:48:00,76667.98,76674.41,76653.35,76653.35,0
2025-01-23 12:49:00,76651.21,76661.09,76649.8,76655.44,0
2025-01-23 12:50:00,76655.44,76674.11,76653.4,76664.9,0
2025-01-23 12:51:00,76664.67,76666.96,76649.46,76649.46,0
2025-01-23 12:52:00,76652.79,76656.53,76628.91,76628.91,0
2025-01-23 12:53:00,76626.47,76630.9,76611.43,76622.17,0
2025-01-23 12:54:00,76613.89,76620.73,76609.5,76615.61,0
2025-01-23 12:55:00,76615.43,76637.31,76602.93,76636.64,0
2025-01-23 12:56:00,76638.44,76650.73,76632.53,76632.53,0
2025-01-23 12:57:00,76633.49,76655.53,76633.49,76655.53,0
2025-01-23 12:58:00,76651.52,76659.06,76647.37,76647.37,0
2025-01-23 12:59:00,76649.52,76670.31,76649.52,76651.26,0
2025-01-23 13:00:00,76655.51,76669.28,76655.43,76664.55,0
2025-01-23 13:01:00,76664.17,76671.51,76655.76,76664.68,0
2025-01-23 13:02:00,76665.56,76667.11,76649.87,76660.62,0
2025-01-23 13:03:00,76660.62,76673.33,76652.47,76662.93,0
2025-01-23 13:04:00,76660.78,76662.7,76650.8,76651.0,0
2025-01-23 13:05:00,76652.03,76665.2,76650.03,76662.96,0
2025-01-23 13:06:00,76663.6,76663.6,76654.31,76659.22,0
2025-01-23 13:07:00,76657.88,76661.1,76646.03,76648.42,0
2025-01-23 13:08:00,76646.88,76649.51,76635.3,76636.2,0
2025-01-23 13:09:00,76636.2,76647.16,76635.58,76639.09,0
2025-01-23 13:10:00,76636.47,76646.16,76634.68,76638.86,0
2025-01-23 13:11:00,76640.41,76646.18,76633.05,76641.76,0
2025-01-23 13:12:00,76641.39,76653.42,76641.39,76652.1,0
2025-01-23 13:13:00,76652.85,76660.3,76650.54,76653.04,0
2025-01-23 13:14:00,76653.65,76659.3,76649.35,76653.06,0
2025-01-23 13:15:00,76653.32,76660.62,76646.75,76647.74,0
2025-01-23 13:16:00,76646.79,76650.56,76639.94,76641.09,0
2025-01-23 13:17:00,76640.01,76648.36,76636.94,76648.33,0
2025-01-23 13:18:00,76647.23,76650.65,76637.9,76639.12,0
2025-01-23 13:19:00,76638.69,76650.41,76638.69,76639.79,0
2025-01-23 13:20:00,76639.49,76653.94,76637.1,76646.83,0
2025-01-23 13:21:00,76646.8,76665.7,76645.93,76651.74,0
2025-01-23 13:22:00,76648.93,76661.89,76648.93,76653.81,0
2025-01-23 13:23:00,76651.66,76656.39,76641.18,76653.7,0
2025-01-23 13:24:00,76653.25,76657.65,76635.8,76657.19,0
2025-01-23 13:25:00,76656.9,76669.05,76656.9,76664.6,0
2025-01-23 13:26:00,76664.89,76666.97,76653.2,76665.19,0
2025-01-23 13:27:00,76663.83,76663.83,76627.82,76630.72,0
2025-01-23 13:28:00,76631.53,76647.78,76627.87,76633.87,0
2025-01-23 13:29:00,76633.87,76640.92,76629.21,76630.78,0
2025-01-23 13:30:00,76630.92,76637.94,76617.5,76619.32,0
2025-01-23 13:31:00,76619.32,76625.18,76612.06,76624.48,0
2025-01-23 13:32:00,76624.11,76634.25,76614.9,76617.21,0
2025-01-23 13:33:00,76617.09,76626.3,76608.88,76613.71,0
2025-01-23 13:34:00,76608.98,76620.27,76602.32,76607.89,0
2025-01-23 13:35:00,76607.89,76609.26,76602.17,76609.26,0
2025-01-23 13:36:00,76608.8,76623.06,76608.46,76622.16,0
2025-01-23 13:37:00,76626.6,76656.43,76622.27,76652.64,0
2025-01-23 13:38:00,76651.93,76651.93,76647.05,76650.56,0
2025-01-23 13:39:00,76651.46,76663.79,76647.54,76662.84,0
2025-01-23 13:40:00,76665.76,76667.64,76659.07,76663.99,0
2025-01-23 13:41:00,76662.49,76668.75,76654.61,76667.48,0
2025-01-23 13:42:00,76669.46,76675.43,76659.68,76672.53,0
2025-01-23 13:43:00,76672.95,76676.37,76665.94,76667.57,0
2025-01-23 13:44:00,76667.3,76677.2,76660.73,76674.44,0
2025-01-23 13:45:00,76673.77,76681.19,76668.34,76668.85,0
2025-01-23 13:46:00,76668.85,76678.25,76666.96,76671.74,0
2025-01-23 13:47:00,76672.55,76680.08,76664.72,76667.63,0
2025-01-23 13:48:00,76668.26,76668.26,76657.7,76665.32,0
2025-01-23 13:49:00,76660.15,76676.68,76658.22,76676.68,0
2025-01-23 13:50:00,76675.42,76679.13,76658.56,76658.56,0
2025-01-23 13:51:00,76658.86,76667.46,76646.25,76646.25,0
2025-01-23 13:52:00,76646.25,76660.01,76643.99,76659.43,0
2025-01-23 13:53:00,76656.72,76668.95,76656.16,76663.54,0
2025-01-23 13:54:00,76664.94,76669.6,76655.87,76658.26,0
2025-01-23 13:55:00,76656.02,76659.31,76629.19,76629.19,0
2025-01-23 13:56:00,76629.46,76647.3,76617.67,76647.3,0
2025-01-23 13:57:00,76645.1,76653.6,76636.03,76636.03,0
2025-01-23 13:58:00,76636.43,76649.05,76635.96,76641.41,0
2025-01-23 13:59:00,76639.39,76654.89,76638.16,76650.62,0
2025-01-23 14:00:00,76649.99,76663.04,76641.29,76649.7,0
2025-01-23 14:01:00,76649.12,76652.51,76622.41,76629.97,0
2025-01-23 14:02:00,76628.26,76631.14,76615.86,76615.91,0
2025-01-23 14:03:00,76611.98,76615.44,76593.08,76593.95,0
2025-01-23 14:04:00,76595.92,76596.79,76582.55,76589.05,0
2025-01-23 14:05:00,76584.87,76603.84,76583.79,76597.51,0
2025-01-23 14:06:00,76597.32,76611.09,76596.82,76609.98,0
2025-01-23 14:07:00,76609.52,76610.72,76582.89,76582.89,0
2025-01-23 14:08:00,76578.96,76583.66,76568.99,76575.12,0
2025-01-23 14:09:00,76575.43,76581.55,76569.59,76576.39,0
2025-01-23 14:10:00,76585.74,76586.22,76569.01,76573.39,0
2025-01-23 14:11:00,76571.09,76599.28,76571.09,76597.3,0
2025-01-23 14:12:00,76600.57,76629.03,76599.53,76627.24,0
2025-01-23 14:13:00,76626.05,76633.54,76619.36,76627.9,0
2025-01-23 14:14:00,76627.41,76637.81,76623.42,76623.65,0
2025-01-23 14:15:00,76626.98,76630.92,76617.58,76628.91,0
2025-01-23 14:16:00,76628.54,76631.38,76617.75,76622.95,0
2025-01-23 14:17:00,76620.55,76624.97,76606.02,76617.5,0
2025-01-23 14:18:00,76618.92,76626.46,76613.87,76617.65,0
2025-01-23 14:19:00,76609.59,76612.33,76595.53,76610.33,0
2025-01-23 14:20:00,76610.68,76615.59,76601.7,76615.59,0
2025-01-23 14:21:00,76614.15,76617.8,76599.97,76612.86,0
2025-01-23 14:22:00,76606.62,76608.4,76582.87,76583.14,0
2025-01-23 14:23:00,76583.62,76585.2,76570.55,76572.68,0
2025-01-23 14:24:00,76576.19,76578.14,76567.88,76570.42,0
2025-01-23 14:25:00,76570.48,76615.91,76570.48,76580.34,0
2025-01-23 14:26:00,76577.35,76577.35,76561.91,76562.79,0
2025-01-23 14:27:00,76561.57,76568.5,76539.86,76547.0,0
2025-01-23 14:28:00,76547.0,76566.55,76546.67,76566.55,0
2025-01-23 14:29:00,76568.4,76574.55,76557.34,76571.16,0
2025-01-23 14:30:00,76571.52,76589.12,76565.26,76586.92,0
2025-01-23 14:31:00,76588.98,76589.98,76570.69,76576.41,0
2025-01-23 14:32:00,76578.08,76583.56,76570.6,76575.77,0
2025-01-23 14:33:00,76575.77,76583.59,76572.18,76577.5,0
2025-01-23 14:34:00,76576.99,76591.32,76574.0,76587.25,0
2025-01-23 14:35:00,76588.04,76601.88,76578.82,76601.88,0
2025-01-23 14:36:00,76602.24,76614.34,76598.01,76611.41,0
2025-01-23 14:37:00,76610.72,76612.65,76601.72,76609.12,0
2025-01-23 14:38:00,76610.44,76615.24,76600.13,76607.28,0
2025-01-23 14:39:00,76606.1,76606.1,76594.86,76600.16,0
2025-01-23 14:40:00,76597.61,76604.93,76593.14,76594.73,0
2025-01-23 14:41:00,76594.8,76594.8,76581.11,76587.91,0
2025-01-23 14:42:00,76587.27,76591.86,76575.47,76591.86,0
2025-01-23 14:43:00,76589.59,76598.4,76580.89,76581.76,0
2025-01-23 14:44:00,76581.76,76583.2,76567.47,76583.2,0
2025-01-23 14:45:00,76582.34,76591.61,76575.74,76584.52,0
2025-01-23 14:46:00,76583.41,76590.53,76569.77,76571.03,0
2025-01-23 14:47:00,76571.72,76583.1,76567.1,76570.47,0
2025-01-23 14:48:00,76569.91,76572.95,76553.74,76554.89,0
2025-01-23 14:49:00,76554.18,76560.16,76541.36,76545.7,0
2025-01-23 14:50:00,76542.13,76548.58,76530.91,76536.13,0
2025-01-23 14:51:00,76535.53,76536.14,76504.49,76507.83,0
2025-01-23 14:52:00,76507.85,76534.62,76507.1,76534.62,0
2025-01-23 14:53:00,76534.77,76542.17,76510.36,76511.24,0
2025-01-23 14:54:00,76510.63,76518.54,76502.33,76513.09,0
2025-01-23 14:55:00,76511.66,76521.6,76508.87,76517.89,0
2025-01-23 14:56:00,76517.17,76537.59,76512.44,76536.52,0
2025-01-23 14:57:00,76536.51,76544.78,76528.22,76540.53,0
2025-01-23 14:58:00,76540.95,76551.96,76530.89,76532.67,0
2025-01-23 14:59:00,76527.55,76527.94,76506.64,76527.94,0
2025-01-23 15:00:00,76527.37,76562.38,76527.37,76543.84,0
2025-01-23 15:01:00,76542.74,76559.24,76542.74,76556.91,0
2025-01-23 15:02:00,76557.45,76563.34,76540.14,76541.45,0
2025-01-23 15:03:00,76544.27,76568.22,76541.14,76561.26,0
2025-01-23 15:04:00,76562.46,76571.87,76554.68,76571.87,0
2025-01-23 15:05:00,76573.17,76573.17,76554.74,76560.23,0
2025-01-23 15:06:00,76565.77,76569.41,76553.74,76560.23,0
2025-01-23 15:07:00,76560.81,76574.03,76556.53,76573.9,0
2025-01-23 15:08:00,76573.9,76574.64,76551.62,76552.45,0
2025-01-23 15:09:00,76555.02,76564.65,76551.31,76562.96,0
2025-01-23 15:10:00,76569.51,76572.89,76517.68,76520.22,0
2025-01-23 15:11:00,76520.56,76522.67,76504.25,76520.72,0
2025-01-23 15:12:00,76523.43,76531.77,76508.96,76508.96,0
2025-01-23 15:13:00,76509.92,76524.79,76509.92,76514.3,0
2025-01-23 15:14:00,76514.3,76525.0,76504.97,76510.45,0
2025-01-23 15:15:00,76508.0,76522.47,76498.43,76517.48,0
2025-01-23 15:16:00,76518.07,76525.83,76504.96,76518.18,0
2025-01-23 15:17:00,76511.46,76521.91,76497.41,76508.36,0
2025-01-23 15:18:00,76508.42,76511.79,76484.05,76508.98,0
2025-01-23 15:19:00,76509.78,76509.78,76490.21,76492.51,0
2025-01-23 15:20:00,76491.44,76499.21,76475.84,76480.82,0
2025-01-23 15:21:00,76477.85,76514.96,76477.71,76514.23,0
2025-01-23 15:22:00,76513.47,76516.32,76495.83,76504.82,0
2025-01-23 15:23:00,76506.61,76512.53,76473.91,76504.87,0
2025-01-23 15:24:00,76503.14,76523.85,76498.83,76523.63,0
2025-01-23 15:25:00,76522.44,76525.12,76508.73,76512.96,0
2025-01-23 15:26:00,76513.16,76534.5,76509.44,76527.78,0
2025-01-23 15:27:00,76527.71,76528.67,76509.24,76521.23,0
2025-01-23 15:28:00,76518.1,76527.84,76503.6,76523.87,0
2025-01-23 15:29:00,76522.3,76561.77,76522.3,76561.69,0
2025-01-24 09:15:00,76455.3515625,76610.171875,76454.1796875,76591.14,0
2025-01-24 09:16:00,76600.3,76703.2734375,76600.3,76691.25,0
2025-01-24 09:17:00,76693.73,76750.59375,76689.61,76735.11,0
2025-01-24 09:18:00,76734.01,76768.84375,76722.9,76760.25,0
2025-01-24 09:19:00,76749.54,76754.87,76720.42,76754.87,0
2025-01-24 09:20:00,76752.54,76759.98,76727.92,76742.39,0
2025-01-24 09:21:00,76744.9,76772.7109375,76724.16,76771.07,0
2025-01-24 09:22:00,76775.63,76794.8125,76744.62,76790.02,0
2025-01-24 09:23:00,76793.56,76802.7265625,76760.53,76768.23,0
2025-01-24 09:24:00,76768.3,76781.58,76760.99,76771.62,0
2025-01-24 09:25:00,76767.71,76772.1,76731.27,76772.1,0
2025-01-24 09:26:00,76767.24,76775.6,76723.26,76723.26,0
2025-01-24 09:27:00,76715.35,76715.39,76671.09,76675.73,0
2025-01-24 09:28:00,76683.53,76715.5,76681.28,76689.36,0
2025-01-24 09:29:00,76687.04,76687.09,76628.4,76635.19,0
2025-01-24 09:30:00,76637.09,76668.29,76631.43,76647.84,0
2025-01-24 09:31:00,76645.54,76654.96,76620.64,76621.3,0
2025-01-24 09:32:00,76622.44,76623.52,76586.91,76587.65,0
2025-01-24 09:33:00,76589.5,76605.7,76586.91,76588.55,0
2025-01-24 09:34:00,76585.98,76593.88,76574.14,76586.03,0
2025-01-24 09:35:00,76587.56,76600.93,76578.41,76596.59,0
2025-01-24 09:36:00,76594.93,76610.18,76586.06,76597.08,0
2025-01-24 09:37:00,76598.89,76598.89,76568.1,76594.44,0
2025-01-24 09:38:00,76594.44,76594.44,76525.09,76526.71,0
2025-01-24 09:39:00,76523.94,76525.67,76510.1,76513.19,0
2025-01-24 09:40:00,76507.38,76545.88,76502.89,76538.78,0
